canonical_field_id,logical_source,normalized_path,field_path,definition,definition_status,collection_state,raw_or_derived,granularity,time_scope,collection_frequency,files_observed,runs_observed,files_expected,runs_expected,coverage_rate,missing_rate,values_observed,non_null_count,null_count,value_null_rate,null_profile_status,unit,reproducibility,leakage_risk,availability_phase,hypothesis_ids,collection_cost_class,priority,priority_reason,gap_status,path_total_bytes,path_mean_bytes_per_file,path_min_bytes,path_max_bytes,artifact_manifest_listed_rate,artifact_manifest_size_match_rate,artifact_sha256_present_rate,storage_attribution,usage_role,usage_status,rationale,source_kind,schema_variant_count,matched_rule_id,scan_status,files_profiled,runs_profiled,unique_count,unique_count_lower_bound,unique_count_exact,constant_state,constant_proved,numeric_count,non_numeric_count,numeric_min,numeric_max,redacted_examples_json,value_digest_sha256,sensitive_values_redacted,original_usage_role,original_usage_status,refinement_rule_id,derived_consumer,derived_evidence_verified,silently_dropped,path_files_observed,domain
canonical_240run_evidence::01_manifests/frozen_inputs/base_val_model_normal_manifest.csv::source_csv_row_number,canonical_240run_evidence,01_manifests/frozen_inputs/base_val_model_normal_manifest.csv,source_csv_row_number,Observed field 'source_csv_row_number' in '01_manifests/frozen_inputs/base_val_model_normal_manifest.csv'. Original CSV/image lineage; not a predictive feature.,SOURCE_RATIONALE,COLLECTED,RAW_RECORDED,FILE_OR_RUN,PRETRAIN_OR_RUNTIME_DECLARED,ONCE_PER_SOURCE_ARTIFACT,240,240,240,240,1.0,0.0,2880000,2880000.0,0.0,0.0,PROFILED,unitless_or_categorical,HASH_VERIFIABLE,NONE_OR_TRAIN_ONLY,BEFORE_TRAINING,H0_LINEAGE_AND_REPRODUCIBILITY,LOW,P1,"Needed for confound control, mechanism analysis, or reproducibility.",SUFFICIENT_CURRENT,1349656540.0,5623568.916666667,5612568.0,5624569.0,1.0,1.0,1.0,PATH_LEVEL_REPEAT_ON_FIELDS_DO_NOT_SUM,LINEAGE_VALIDATION,AUDITED,Original CSV/image lineage; not a predictive feature.,CSV,1,sample-manifest-lineage,PROFILED,240,240,,10001.0,False,NON_CONSTANT,False,2880000.0,0.0,117199.0,1040078.0,"[""<PATH:E5AAB025021C>"", ""<PATH:08321CED17FF>"", ""<PATH:4D190042D6BA>""]",B666FF864622ADF9BEBDED37AD36851D5A76B8EFCCEBB7452F35F460D5AD8DA3,True,LINEAGE_VALIDATION,AUDITED,sample-manifest-lineage,,False,False,240.0,
canonical_240run_evidence::01_manifests/frozen_inputs/base_val_model_normal_manifest.csv::source_image_path,canonical_240run_evidence,01_manifests/frozen_inputs/base_val_model_normal_manifest.csv,source_image_path,Observed field 'source_image_path' in '01_manifests/frozen_inputs/base_val_model_normal_manifest.csv'. Original CSV/image lineage; not a predictive feature.,SOURCE_RATIONALE,COLLECTED,RAW_RECORDED,FILE_OR_RUN,PRETRAIN_OR_RUNTIME_DECLARED,ONCE_PER_SOURCE_ARTIFACT,240,240,240,240,1.0,0.0,2880000,2880000.0,0.0,0.0,PROFILED,identifier,HASH_VERIFIABLE,NONE_OR_TRAIN_ONLY,BEFORE_TRAINING,H0_LINEAGE_AND_REPRODUCIBILITY,LOW,P1,"Needed for confound control, mechanism analysis, or reproducibility.",SUFFICIENT_CURRENT,1349656540.0,5623568.916666667,5612568.0,5624569.0,1.0,1.0,1.0,PATH_LEVEL_REPEAT_ON_FIELDS_DO_NOT_SUM,LINEAGE_VALIDATION,AUDITED,Original CSV/image lineage; not a predictive feature.,CSV,1,sample-manifest-lineage,PROFILED,240,240,,10001.0,False,NON_CONSTANT,False,0.0,2880000.0,,,"[""<PATH:8BE25A42D3B9>"", ""<PATH:372D1E89EFFC>"", ""<PATH:640D1C93C1F7>""]",C177A0B9BE1191D601B2FC94E47BF8593B7A4DAD359C841B9344AD9355D1C919,True,LINEAGE_VALIDATION,AUDITED,sample-manifest-lineage,,False,False,240.0,
canonical_240run_evidence::01_manifests/frozen_inputs/base_val_model_normal_manifest.csv::target_label_count,canonical_240run_evidence,01_manifests/frozen_inputs/base_val_model_normal_manifest.csv,target_label_count,"Observed field 'target_label_count' in '01_manifests/frozen_inputs/base_val_model_normal_manifest.csv'. Class, source and defect-code composition for subgroup mechanisms.",SOURCE_RATIONALE,COLLECTED,RAW_RECORDED,FILE_OR_RUN,PRETRAIN_OR_RUNTIME_DECLARED,ONCE_PER_SOURCE_ARTIFACT,240,240,240,240,1.0,0.0,2880000,2880000.0,0.0,0.0,PROFILED,count_or_index,HASH_VERIFIABLE,NONE_OR_TRAIN_ONLY,BEFORE_TRAINING,H0_LINEAGE_AND_REPRODUCIBILITY,LOW,P1,"Needed for confound control, mechanism analysis, or reproducibility.",SUFFICIENT_CURRENT,1349656540.0,5623568.916666667,5612568.0,5624569.0,1.0,1.0,1.0,PATH_LEVEL_REPEAT_ON_FIELDS_DO_NOT_SUM,SCIENTIFIC_FEATURE,ANALYZED,"Class, source and defect-code composition for subgroup mechanisms.",CSV,1,sample-manifest-composition,PROFILED,240,240,1.0,1.0,True,CONSTANT,True,2880000.0,0.0,0.0,0.0,"[""0""]",0524A889C039935FA650B7D16A8FC596EF7967E81DD9795FF213029DD1A40B6C,True,SCIENTIFIC_FEATURE,ANALYZED,sample-manifest-composition,,False,False,240.0,
canonical_240run_evidence::01_manifests/frozen_inputs/val_cal_defect_manifest.csv::AF,canonical_240run_evidence,01_manifests/frozen_inputs/val_cal_defect_manifest.csv,AF,"Observed field 'AF' in '01_manifests/frozen_inputs/val_cal_defect_manifest.csv'. Class, source and defect-code composition for subgroup mechanisms.",SOURCE_RATIONALE,COLLECTED,RAW_RECORDED,FILE_OR_RUN,PRETRAIN_OR_RUNTIME_DECLARED,ONCE_PER_SOURCE_ARTIFACT,240,240,240,240,1.0,0.0,4800000,4800000.0,0.0,0.0,PROFILED,unitless_or_categorical,HASH_VERIFIABLE,NONE_OR_TRAIN_ONLY,BEFORE_TRAINING,H3_WEAK_DEFECT_GUARD,LOW,P1,"Needed for confound control, mechanism analysis, or reproducibility.",SUFFICIENT_CURRENT,1322804940.0,5511687.25,5493353.0,5513354.0,1.0,1.0,1.0,PATH_LEVEL_REPEAT_ON_FIELDS_DO_NOT_SUM,SCIENTIFIC_FEATURE,ANALYZED,"Class, source and defect-code composition for subgroup mechanisms.",CSV,1,sample-manifest-composition,PROFILED,240,240,2.0,2.0,True,NON_CONSTANT,False,4800000.0,0.0,0.0,1.0,"[""0"", ""1""]",8A0BAFAFFAD7C494F7544582FFEC4BAA0CE942D56FAD9E11F9768AD256D6D438,True,SCIENTIFIC_FEATURE,ANALYZED,sample-manifest-composition,,False,False,240.0,
canonical_240run_evidence::01_manifests/frozen_inputs/val_cal_defect_manifest.csv::BE,canonical_240run_evidence,01_manifests/frozen_inputs/val_cal_defect_manifest.csv,BE,"Observed field 'BE' in '01_manifests/frozen_inputs/val_cal_defect_manifest.csv'. Class, source and defect-code composition for subgroup mechanisms.",SOURCE_RATIONALE,COLLECTED,RAW_RECORDED,FILE_OR_RUN,PRETRAIN_OR_RUNTIME_DECLARED,ONCE_PER_SOURCE_ARTIFACT,240,240,240,240,1.0,0.0,4800000,4800000.0,0.0,0.0,PROFILED,unitless_or_categorical,HASH_VERIFIABLE,NONE_OR_TRAIN_ONLY,BEFORE_TRAINING,H3_WEAK_DEFECT_GUARD,LOW,P1,"Needed for confound control, mechanism analysis, or reproducibility.",SUFFICIENT_CURRENT,1322804940.0,5511687.25,5493353.0,5513354.0,1.0,1.0,1.0,PATH_LEVEL_REPEAT_ON_FIELDS_DO_NOT_SUM,SCIENTIFIC_FEATURE,ANALYZED,"Class, source and defect-code composition for subgroup mechanisms.",CSV,1,sample-manifest-composition,PROFILED,240,240,2.0,2.0,True,NON_CONSTANT,False,4800000.0,0.0,0.0,1.0,"[""0"", ""1""]",83E1789776937E2A5544A07277A10C4B99B79778298902C7E28CE0EDDC012C01,True,SCIENTIFIC_FEATURE,ANALYZED,sample-manifest-composition,,False,False,240.0,
canonical_240run_evidence::01_manifests/frozen_inputs/val_cal_defect_manifest.csv::DE,canonical_240run_evidence,01_manifests/frozen_inputs/val_cal_defect_manifest.csv,DE,"Observed field 'DE' in '01_manifests/frozen_inputs/val_cal_defect_manifest.csv'. Class, source and defect-code composition for subgroup mechanisms.",SOURCE_RATIONALE,COLLECTED,RAW_RECORDED,FILE_OR_RUN,PRETRAIN_OR_RUNTIME_DECLARED,ONCE_PER_SOURCE_ARTIFACT,240,240,240,240,1.0,0.0,4800000,4800000.0,0.0,0.0,PROFILED,unitless_or_categorical,HASH_VERIFIABLE,NONE_OR_TRAIN_ONLY,BEFORE_TRAINING,H3_WEAK_DEFECT_GUARD,LOW,P1,"Needed for confound control, mechanism analysis, or reproducibility.",SUFFICIENT_CURRENT,1322804940.0,5511687.25,5493353.0,5513354.0,1.0,1.0,1.0,PATH_LEVEL_REPEAT_ON_FIELDS_DO_NOT_SUM,SCIENTIFIC_FEATURE,ANALYZED,"Class, source and defect-code composition for subgroup mechanisms.",CSV,1,sample-manifest-composition,PROFILED,240,240,2.0,2.0,True,NON_CONSTANT,False,4800000.0,0.0,0.0,1.0,"[""0"", ""1""]",B5AB0164BFA8E2BF38586539599D7CBED9380AA482B4701CB66C35B89DF3471B,True,SCIENTIFIC_FEATURE,ANALYZED,sample-manifest-composition,,False,False,240.0,
canonical_240run_evidence::01_manifests/frozen_inputs/val_cal_defect_manifest.csv::Defect,canonical_240run_evidence,01_manifests/frozen_inputs/val_cal_defect_manifest.csv,Defect,"Observed field 'Defect' in '01_manifests/frozen_inputs/val_cal_defect_manifest.csv'. Class, source and defect-code composition for subgroup mechanisms.",SOURCE_RATIONALE,COLLECTED,RAW_RECORDED,FILE_OR_RUN,PRETRAIN_OR_RUNTIME_DECLARED,ONCE_PER_SOURCE_ARTIFACT,240,240,240,240,1.0,0.0,4800000,4800000.0,0.0,0.0,PROFILED,unitless_or_categorical,HASH_VERIFIABLE,NONE_OR_TRAIN_ONLY,BEFORE_TRAINING,H3_WEAK_DEFECT_GUARD,LOW,P1,"Needed for confound control, mechanism analysis, or reproducibility.",SUFFICIENT_CURRENT,1322804940.0,5511687.25,5493353.0,5513354.0,1.0,1.0,1.0,PATH_LEVEL_REPEAT_ON_FIELDS_DO_NOT_SUM,SCIENTIFIC_FEATURE,ANALYZED,"Class, source and defect-code composition for subgroup mechanisms.",CSV,1,sample-manifest-composition,PROFILED,240,240,1.0,1.0,True,CONSTANT,True,4800000.0,0.0,1.0,1.0,"[""1""]",3389E1CE92309D73999B4DE4D1C7C86C2F1203EF76C5493B0D8FF9F636B80DB1,True,SCIENTIFIC_FEATURE,ANALYZED,sample-manifest-composition,,False,False,240.0,
canonical_240run_evidence::01_manifests/frozen_inputs/val_cal_defect_manifest.csv::FO,canonical_240run_evidence,01_manifests/frozen_inputs/val_cal_defect_manifest.csv,FO,"Observed field 'FO' in '01_manifests/frozen_inputs/val_cal_defect_manifest.csv'. Class, source and defect-code composition for subgroup mechanisms.",SOURCE_RATIONALE,COLLECTED,RAW_RECORDED,FILE_OR_RUN,PRETRAIN_OR_RUNTIME_DECLARED,ONCE_PER_SOURCE_ARTIFACT,240,240,240,240,1.0,0.0,4800000,4800000.0,0.0,0.0,PROFILED,unitless_or_categorical,HASH_VERIFIABLE,NONE_OR_TRAIN_ONLY,BEFORE_TRAINING,H3_WEAK_DEFECT_GUARD,LOW,P1,"Needed for confound control, mechanism analysis, or reproducibility.",SUFFICIENT_CURRENT,1322804940.0,5511687.25,5493353.0,5513354.0,1.0,1.0,1.0,PATH_LEVEL_REPEAT_ON_FIELDS_DO_NOT_SUM,SCIENTIFIC_FEATURE,ANALYZED,"Class, source and defect-code composition for subgroup mechanisms.",CSV,1,sample-manifest-composition,PROFILED,240,240,2.0,2.0,True,NON_CONSTANT,False,4800000.0,0.0,0.0,1.0,"[""0"", ""1""]",1987BF3084ED3BC7CFA6814F7A0248FE36CFF71E2883964B5DBDDFBD549A8C88,True,SCIENTIFIC_FEATURE,ANALYZED,sample-manifest-composition,,False,False,240.0,
canonical_240run_evidence::01_manifests/frozen_inputs/val_cal_defect_manifest.csv::FS,canonical_240run_evidence,01_manifests/frozen_inputs/val_cal_defect_manifest.csv,FS,"Observed field 'FS' in '01_manifests/frozen_inputs/val_cal_defect_manifest.csv'. Class, source and defect-code composition for subgroup mechanisms.",SOURCE_RATIONALE,COLLECTED,RAW_RECORDED,FILE_OR_RUN,PRETRAIN_OR_RUNTIME_DECLARED,ONCE_PER_SOURCE_ARTIFACT,240,240,240,240,1.0,0.0,4800000,4800000.0,0.0,0.0,PROFILED,unitless_or_categorical,HASH_VERIFIABLE,NONE_OR_TRAIN_ONLY,BEFORE_TRAINING,H3_WEAK_DEFECT_GUARD,LOW,P1,"Needed for confound control, mechanism analysis, or reproducibility.",SUFFICIENT_CURRENT,1322804940.0,5511687.25,5493353.0,5513354.0,1.0,1.0,1.0,PATH_LEVEL_REPEAT_ON_FIELDS_DO_NOT_SUM,SCIENTIFIC_FEATURE,ANALYZED,"Class, source and defect-code composition for subgroup mechanisms.",CSV,1,sample-manifest-composition,PROFILED,240,240,2.0,2.0,True,NON_CONSTANT,False,4800000.0,0.0,0.0,1.0,"[""1"", ""0""]",88E401FB3F1BA442818F0B8AE61B0E356773F244560B45B4D5B22287E895801B,True,SCIENTIFIC_FEATURE,ANALYZED,sample-manifest-composition,,False,False,240.0,
canonical_240run_evidence::01_manifests/frozen_inputs/val_cal_defect_manifest.csv::GR,canonical_240run_evidence,01_manifests/frozen_inputs/val_cal_defect_manifest.csv,GR,"Observed field 'GR' in '01_manifests/frozen_inputs/val_cal_defect_manifest.csv'. Class, source and defect-code composition for subgroup mechanisms.",SOURCE_RATIONALE,COLLECTED,RAW_RECORDED,FILE_OR_RUN,PRETRAIN_OR_RUNTIME_DECLARED,ONCE_PER_SOURCE_ARTIFACT,240,240,240,240,1.0,0.0,4800000,4800000.0,0.0,0.0,PROFILED,unitless_or_categorical,HASH_VERIFIABLE,NONE_OR_TRAIN_ONLY,BEFORE_TRAINING,H3_WEAK_DEFECT_GUARD,LOW,P1,"Needed for confound control, mechanism analysis, or reproducibility.",SUFFICIENT_CURRENT,1322804940.0,5511687.25,5493353.0,5513354.0,1.0,1.0,1.0,PATH_LEVEL_REPEAT_ON_FIELDS_DO_NOT_SUM,SCIENTIFIC_FEATURE,ANALYZED,"Class, source and defect-code composition for subgroup mechanisms.",CSV,1,sample-manifest-composition,PROFILED,240,240,2.0,2.0,True,NON_CONSTANT,False,4800000.0,0.0,0.0,1.0,"[""0"", ""1""]",E8905120F761F35998B3813B6811F8155D8AFF19C958A0953CAE6AF78FCF0406,True,SCIENTIFIC_FEATURE,ANALYZED,sample-manifest-composition,,False,False,240.0,
canonical_240run_evidence::01_manifests/frozen_inputs/val_cal_defect_manifest.csv::IN,canonical_240run_evidence,01_manifests/frozen_inputs/val_cal_defect_manifest.csv,IN,"Observed field 'IN' in '01_manifests/frozen_inputs/val_cal_defect_manifest.csv'. Class, source and defect-code composition for subgroup mechanisms.",SOURCE_RATIONALE,COLLECTED,RAW_RECORDED,FILE_OR_RUN,PRETRAIN_OR_RUNTIME_DECLARED,ONCE_PER_SOURCE_ARTIFACT,240,240,240,240,1.0,0.0,4800000,4800000.0,0.0,0.0,PROFILED,unitless_or_categorical,HASH_VERIFIABLE,NONE_OR_TRAIN_ONLY,BEFORE_TRAINING,H3_WEAK_DEFECT_GUARD,LOW,P1,"Needed for confound control, mechanism analysis, or reproducibility.",SUFFICIENT_CURRENT,1322804940.0,5511687.25,5493353.0,5513354.0,1.0,1.0,1.0,PATH_LEVEL_REPEAT_ON_FIELDS_DO_NOT_SUM,SCIENTIFIC_FEATURE,ANALYZED,"Class, source and defect-code composition for subgroup mechanisms.",CSV,1,sample-manifest-composition,PROFILED,240,240,2.0,2.0,True,NON_CONSTANT,False,4800000.0,0.0,0.0,1.0,"[""0"", ""1""]",8432BC11EFE065114A648F04DC3DF0BEA54CFA3DD173C325FC0A41101AEAF89B,True,SCIENTIFIC_FEATURE,ANALYZED,sample-manifest-composition,,False,False,240.0,
canonical_240run_evidence::01_manifests/frozen_inputs/val_cal_defect_manifest.csv::IS,canonical_240run_evidence,01_manifests/frozen_inputs/val_cal_defect_manifest.csv,IS,"Observed field 'IS' in '01_manifests/frozen_inputs/val_cal_defect_manifest.csv'. Class, source and defect-code composition for subgroup mechanisms.",SOURCE_RATIONALE,COLLECTED,RAW_RECORDED,FILE_OR_RUN,PRETRAIN_OR_RUNTIME_DECLARED,ONCE_PER_SOURCE_ARTIFACT,240,240,240,240,1.0,0.0,4800000,4800000.0,0.0,0.0,PROFILED,unitless_or_categorical,HASH_VERIFIABLE,NONE_OR_TRAIN_ONLY,BEFORE_TRAINING,H3_WEAK_DEFECT_GUARD,LOW,P1,"Needed for confound control, mechanism analysis, or reproducibility.",SUFFICIENT_CURRENT,1322804940.0,5511687.25,5493353.0,5513354.0,1.0,1.0,1.0,PATH_LEVEL_REPEAT_ON_FIELDS_DO_NOT_SUM,SCIENTIFIC_FEATURE,ANALYZED,"Class, source and defect-code composition for subgroup mechanisms.",CSV,1,sample-manifest-composition,PROFILED,240,240,2.0,2.0,True,NON_CONSTANT,False,4800000.0,0.0,0.0,1.0,"[""0"", ""1""]",57AFA42DE1A7B14542158C6203068506EE8C6374FAED9C3EFD021AD40CC41A1C,True,SCIENTIFIC_FEATURE,ANALYZED,sample-manifest-composition,,False,False,240.0,
canonical_240run_evidence::01_manifests/frozen_inputs/val_cal_defect_manifest.csv::ND,canonical_240run_evidence,01_manifests/frozen_inputs/val_cal_defect_manifest.csv,ND,"Observed field 'ND' in '01_manifests/frozen_inputs/val_cal_defect_manifest.csv'. Class, source and defect-code composition for subgroup mechanisms.",SOURCE_RATIONALE,COLLECTED,RAW_RECORDED,FILE_OR_RUN,PRETRAIN_OR_RUNTIME_DECLARED,ONCE_PER_SOURCE_ARTIFACT,240,240,240,240,1.0,0.0,4800000,4800000.0,0.0,0.0,PROFILED,unitless_or_categorical,HASH_VERIFIABLE,NONE_OR_TRAIN_ONLY,BEFORE_TRAINING,H3_WEAK_DEFECT_GUARD,LOW,P1,"Needed for confound control, mechanism analysis, or reproducibility.",SUFFICIENT_CURRENT,1322804940.0,5511687.25,5493353.0,5513354.0,1.0,1.0,1.0,PATH_LEVEL_REPEAT_ON_FIELDS_DO_NOT_SUM,SCIENTIFIC_FEATURE,ANALYZED,"Class, source and defect-code composition for subgroup mechanisms.",CSV,1,sample-manifest-composition,PROFILED,240,240,1.0,1.0,True,CONSTANT,True,4800000.0,0.0,0.0,0.0,"[""0""]",A42A5AE22A9908EBB5D8501E51A580BBC17125A9AD6EAD98A0B93E33204B0274,True,SCIENTIFIC_FEATURE,ANALYZED,sample-manifest-composition,,False,False,240.0,
canonical_240run_evidence::01_manifests/frozen_inputs/val_cal_defect_manifest.csv::OB,canonical_240run_evidence,01_manifests/frozen_inputs/val_cal_defect_manifest.csv,OB,"Observed field 'OB' in '01_manifests/frozen_inputs/val_cal_defect_manifest.csv'. Class, source and defect-code composition for subgroup mechanisms.",SOURCE_RATIONALE,COLLECTED,RAW_RECORDED,FILE_OR_RUN,PRETRAIN_OR_RUNTIME_DECLARED,ONCE_PER_SOURCE_ARTIFACT,240,240,240,240,1.0,0.0,4800000,4800000.0,0.0,0.0,PROFILED,unitless_or_categorical,HASH_VERIFIABLE,NONE_OR_TRAIN_ONLY,BEFORE_TRAINING,H3_WEAK_DEFECT_GUARD,LOW,P1,"Needed for confound control, mechanism analysis, or reproducibility.",SUFFICIENT_CURRENT,1322804940.0,5511687.25,5493353.0,5513354.0,1.0,1.0,1.0,PATH_LEVEL_REPEAT_ON_FIELDS_DO_NOT_SUM,SCIENTIFIC_FEATURE,ANALYZED,"Class, source and defect-code composition for subgroup mechanisms.",CSV,1,sample-manifest-composition,PROFILED,240,240,2.0,2.0,True,NON_CONSTANT,False,4800000.0,0.0,0.0,1.0,"[""0"", ""1""]",4F08D76FB6CCC2440A256FED5CC6DA3B6CF88EBA7703BD0997B9F79D2EB2E1C0,True,SCIENTIFIC_FEATURE,ANALYZED,sample-manifest-composition,,False,False,240.0,
canonical_240run_evidence::01_manifests/frozen_inputs/val_cal_defect_manifest.csv::OK,canonical_240run_evidence,01_manifests/frozen_inputs/val_cal_defect_manifest.csv,OK,"Observed field 'OK' in '01_manifests/frozen_inputs/val_cal_defect_manifest.csv'. Class, source and defect-code composition for subgroup mechanisms.",SOURCE_RATIONALE,COLLECTED,RAW_RECORDED,FILE_OR_RUN,PRETRAIN_OR_RUNTIME_DECLARED,ONCE_PER_SOURCE_ARTIFACT,240,240,240,240,1.0,0.0,4800000,4800000.0,0.0,0.0,PROFILED,unitless_or_categorical,HASH_VERIFIABLE,NONE_OR_TRAIN_ONLY,BEFORE_TRAINING,H3_WEAK_DEFECT_GUARD,LOW,P1,"Needed for confound control, mechanism analysis, or reproducibility.",SUFFICIENT_CURRENT,1322804940.0,5511687.25,5493353.0,5513354.0,1.0,1.0,1.0,PATH_LEVEL_REPEAT_ON_FIELDS_DO_NOT_SUM,SCIENTIFIC_FEATURE,ANALYZED,"Class, source and defect-code composition for subgroup mechanisms.",CSV,1,sample-manifest-composition,PROFILED,240,240,2.0,2.0,True,NON_CONSTANT,False,4800000.0,0.0,0.0,1.0,"[""1"", ""0""]",7F66D3D61C7C7EDE7058234535195C49662D047A00372C19F44AC4F6B726A549,True,SCIENTIFIC_FEATURE,ANALYZED,sample-manifest-composition,,False,False,240.0,
canonical_240run_evidence::01_manifests/frozen_inputs/val_cal_defect_manifest.csv::OP,canonical_240run_evidence,01_manifests/frozen_inputs/val_cal_defect_manifest.csv,OP,"Observed field 'OP' in '01_manifests/frozen_inputs/val_cal_defect_manifest.csv'. Class, source and defect-code composition for subgroup mechanisms.",SOURCE_RATIONALE,COLLECTED,RAW_RECORDED,FILE_OR_RUN,PRETRAIN_OR_RUNTIME_DECLARED,ONCE_PER_SOURCE_ARTIFACT,240,240,240,240,1.0,0.0,4800000,4800000.0,0.0,0.0,PROFILED,unitless_or_categorical,HASH_VERIFIABLE,NONE_OR_TRAIN_ONLY,BEFORE_TRAINING,H3_WEAK_DEFECT_GUARD,LOW,P1,"Needed for confound control, mechanism analysis, or reproducibility.",SUFFICIENT_CURRENT,1322804940.0,5511687.25,5493353.0,5513354.0,1.0,1.0,1.0,PATH_LEVEL_REPEAT_ON_FIELDS_DO_NOT_SUM,SCIENTIFIC_FEATURE,ANALYZED,"Class, source and defect-code composition for subgroup mechanisms.",CSV,1,sample-manifest-composition,PROFILED,240,240,2.0,2.0,True,NON_CONSTANT,False,4800000.0,0.0,0.0,1.0,"[""0"", ""1""]",0A10DFB5DA24F2642130F9238EF3C9031ECF1B5C31689FF2D6D47C42F7876ACA,True,SCIENTIFIC_FEATURE,ANALYZED,sample-manifest-composition,,False,False,240.0,
canonical_240run_evidence::01_manifests/frozen_inputs/val_cal_defect_manifest.csv::OS,canonical_240run_evidence,01_manifests/frozen_inputs/val_cal_defect_manifest.csv,OS,"Observed field 'OS' in '01_manifests/frozen_inputs/val_cal_defect_manifest.csv'. Class, source and defect-code composition for subgroup mechanisms.",SOURCE_RATIONALE,COLLECTED,RAW_RECORDED,FILE_OR_RUN,PRETRAIN_OR_RUNTIME_DECLARED,ONCE_PER_SOURCE_ARTIFACT,240,240,240,240,1.0,0.0,4800000,4800000.0,0.0,0.0,PROFILED,unitless_or_categorical,HASH_VERIFIABLE,NONE_OR_TRAIN_ONLY,BEFORE_TRAINING,H3_WEAK_DEFECT_GUARD,LOW,P1,"Needed for confound control, mechanism analysis, or reproducibility.",SUFFICIENT_CURRENT,1322804940.0,5511687.25,5493353.0,5513354.0,1.0,1.0,1.0,PATH_LEVEL_REPEAT_ON_FIELDS_DO_NOT_SUM,SCIENTIFIC_FEATURE,ANALYZED,"Class, source and defect-code composition for subgroup mechanisms.",CSV,1,sample-manifest-composition,PROFILED,240,240,2.0,2.0,True,NON_CONSTANT,False,4800000.0,0.0,0.0,1.0,"[""0"", ""1""]",84DA7AAB9A38CCCB8D7FBC629B40CE8E04BBB0689C88311F7C069262C394B18D,True,SCIENTIFIC_FEATURE,ANALYZED,sample-manifest-composition,,False,False,240.0,
canonical_240run_evidence::01_manifests/frozen_inputs/val_cal_defect_manifest.csv::PB,canonical_240run_evidence,01_manifests/frozen_inputs/val_cal_defect_manifest.csv,PB,"Observed field 'PB' in '01_manifests/frozen_inputs/val_cal_defect_manifest.csv'. Class, source and defect-code composition for subgroup mechanisms.",SOURCE_RATIONALE,COLLECTED,RAW_RECORDED,FILE_OR_RUN,PRETRAIN_OR_RUNTIME_DECLARED,ONCE_PER_SOURCE_ARTIFACT,240,240,240,240,1.0,0.0,4800000,4800000.0,0.0,0.0,PROFILED,unitless_or_categorical,HASH_VERIFIABLE,NONE_OR_TRAIN_ONLY,BEFORE_TRAINING,H3_WEAK_DEFECT_GUARD,LOW,P1,"Needed for confound control, mechanism analysis, or reproducibility.",SUFFICIENT_CURRENT,1322804940.0,5511687.25,5493353.0,5513354.0,1.0,1.0,1.0,PATH_LEVEL_REPEAT_ON_FIELDS_DO_NOT_SUM,SCIENTIFIC_FEATURE,ANALYZED,"Class, source and defect-code composition for subgroup mechanisms.",CSV,1,sample-manifest-composition,PROFILED,240,240,2.0,2.0,True,NON_CONSTANT,False,4800000.0,0.0,0.0,1.0,"[""0"", ""1""]",3B196D447B7552B5D5948F399C52E5242FE45B0F0C3ADA220F9A0D4A6614CB33,True,SCIENTIFIC_FEATURE,ANALYZED,sample-manifest-composition,,False,False,240.0,
canonical_240run_evidence::01_manifests/frozen_inputs/val_cal_defect_manifest.csv::PF,canonical_240run_evidence,01_manifests/frozen_inputs/val_cal_defect_manifest.csv,PF,"Observed field 'PF' in '01_manifests/frozen_inputs/val_cal_defect_manifest.csv'. Class, source and defect-code composition for subgroup mechanisms.",SOURCE_RATIONALE,COLLECTED,RAW_RECORDED,FILE_OR_RUN,PRETRAIN_OR_RUNTIME_DECLARED,ONCE_PER_SOURCE_ARTIFACT,240,240,240,240,1.0,0.0,4800000,4800000.0,0.0,0.0,PROFILED,unitless_or_categorical,HASH_VERIFIABLE,NONE_OR_TRAIN_ONLY,BEFORE_TRAINING,H3_WEAK_DEFECT_GUARD,LOW,P1,"Needed for confound control, mechanism analysis, or reproducibility.",SUFFICIENT_CURRENT,1322804940.0,5511687.25,5493353.0,5513354.0,1.0,1.0,1.0,PATH_LEVEL_REPEAT_ON_FIELDS_DO_NOT_SUM,SCIENTIFIC_FEATURE,ANALYZED,"Class, source and defect-code composition for subgroup mechanisms.",CSV,1,sample-manifest-composition,PROFILED,240,240,2.0,2.0,True,NON_CONSTANT,False,4800000.0,0.0,0.0,1.0,"[""0"", ""1""]",B9802A5B14A7171E63ABCAAA0837F0BEDC17D41A9E98CC79806ECB1454233E8E,True,SCIENTIFIC_FEATURE,ANALYZED,sample-manifest-composition,,False,False,240.0,
